"kingdom";"phylum";"class";"order";"family";"name";"genus";"species";"author";"taxonID";"FOSSIL";"uniqueness_family";"uniqueness_genus";"size_m";"size_f";"size_avg";"model_organism";"harmful_to_human";"human_use";"domain";"reproductive_habitat";"trophic_role";"common_name";"colorful";"color_blu";"color_red";"mimetism";"photo_google";"CITES";"IUCN";"Total_wos";"Agriculture";"Anatomy...Morphology";"Behavioral.Sciences";"Biochemistry...Molecular.Biology";"Biodiversity...Conservation";"Biotechnology...Applied.Microbiology";"Cell.Biology";"Entomology";"Environmental.Sciences...Ecology";"Evolutionary.Biology";"forestry";"Genetics...Heredity";"Life.Sciences.Biomedicine.Other.Topics";"Marine...Freshwater.Biology";"Microbiology";"Mycology";"Parasitology";"Pharmacology...Pharmacy";"Plant.Sciences";"Zoology";"Chemistry";"Geology";"Oceanography";"Physics";"Engineering";"Instruments...Instrumentation";"Microscopy";"total_wiki_pgviews";"wiki_langs";"wiki_mean_month_pgviews";"mean_divergence_time_Mya";"median_divergence_time_Mya";"n_occurrences";"n_geo_occurrences";"n_sample_occurrences";"centroid_lat";"centroid_long";"range_size";"range_size_MCP.y";"range_size_AOO.y";"higherGeography";"verbatimHabitat";"Notes";"Assignment";"common_name.1";"IUCN.1";"IUCN_habitat"
"Animalia";"Chordata";"Mammalia";"Cingulata";"Dasypodidae";"Tolypeutes matacus";"Tolypeutes";"matacus";"(Desmarest, 1804)";2440792;"0";121;3;NA;NA;"225";0;0;1;"terrestrial";"savanna ; shrubland";"secondary consumer";1;0;0;0;0;1;0;NA;28;2;2;2;0;0;0;0;0;1;1;0;0;2;0;0;0;5;0;0;14;0;1;0;0;0;0;0;124602;31;"66,99";"105,46";"101,6";706;307;272;"-19,9668722904412";"-64,3958467205882";"1142788,54208581";65465884;564;"North America, United States, New Mexico, Bernalillo County ; North America, United States, Texas, Bexar County ; South America, Paraguay ; | Paraguay | Alto Paraguay |  |  |  |  | ; | PARAGUAY | BOQUER?N |  |  |  |  | ; South America, Paraguay, Boqueron, Neotropics: Filadelfia, 37 km W; Estancia Toledo--Molineros ; | ARGENTINA | LA RIOJA | GENERAL SAN MARTIN DEPT |  |  |  | ; South America;Bolivia;Santa Cruz;Chiquitos;;;; ; South America | Brazil | Mato Grosso |  |  |  |  | ; PARAGUAY, CHACO ; South America | Paraguay | Alto Paraguay |  |  |  |  | ; South America | Paraguay | Chaco |  |  |  |  | ; South America, Paraguay, Presidente Hayes ; South America, Paraguay, Boqueron ; SOUTH AMERICA ; |  | Bolivia | Tarija Dept ; South America, Paraguay, Alto Paraguay, Neotropics: Puerto Casado, 30 km W on RR ; South America, Paraguay, Boqueron, Neotropics: Guachalla, R Pilcomayo ; South America, Brazil, Mato Grosso, Neotropics: Descalvado (=Descalvados Ranch) ; South America, Bolivia, Santa Cruz ; América del Sur, Argentina, Misiones ; América del Sur, Argentina, Salta, Rosario de la Frontera ; América del Sur, Argentina, La Rioja ; América del Sur, Argentina, Catamarca ; América del Sur, Argentina, San Luis, Belgrano ; América del Sur, Argentina, La Rioja, Independencia ; América del Sur, Argentina, Salta, Orán ; América del Sur, Argentina, Jujuy, El Carmen ; América del Sur, Argentina, Jujuy ; América del Sur, Argentina, Salta, Metán ; América del Sur, Argentina, Buenos Aires, Villarino ; América del Sur, Argentina, Formosa, Patiño ; América del Sur, Argentina, Formosa ; América del Sur, Argentina, Chaco, Libertador General San Martín ; América del Sur, Argentina, Chaco ; América del Sur, Argentina, Formosa, Laishi ; América del Sur, Argentina, Santiago del Estero, Moreno ; América del Sur, Argentina, Mendoza ; América del Sur, Argentina, Santiago del Estero, Copo ; América del Sur, Argentina, Formosa, Matacos ; América del Sur, Argentina, Santiago del Estero, General Taboada ; América del Sur, Argentina, Santiago del Estero, Avellaneda ; América del Sur, Argentina, Chaco, Presidencia de la Plaza ; América del Sur, Argentina, Jujuy, San Pedro ; América del Sur, Argentina, Salta, Molinos ; América del Sur, Argentina, Salta, Rivadavia ; América del Sur, Argentina, Salta ; América del Sur, Argentina, Salta, Los Andes ; América del Sur, Argentina, Salta, General José de San Martín ; América del Sur, Argentina, Corrientes ; América del Sur, Argentina, Santiago del Estero, Choya ; América del Sur, Argentina, Formosa, Bermejo ; América del Sur, Argentina, Catamarca, Capayán ; South America, Bolivia, Santa Cruz, Neotropics ; América del Sur, Argentina, Buenos Aires ; América del Sur, Argentina, Chaco, General Güemes ; América del Sur, Argentina, Santiago del Estero";NA;"-";"Luca Santini";1;"NT";"Savanna - Dry ; Savanna - Moist ; Shrubland - Temperate"
"Animalia";"Chordata";"Mammalia";"Dasyuromorphia";"Dasyuridae";"Antechinomys laniger";"Antechinomys";"laniger";"(Gould, 1856)";2435419;"0";91;1;"90";"82,5";"86,25";0;0;0;"terrestrial";"shrubland ; savanna ; desert";"secondary consumer";1;0;0;0;0;1;0;NA;9;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;8;0;1;0;0;0;0;0;46987;24;"32,63";"158,6";"160";1571;1512;1512;"-26,9036829034392";"136,228700444444";"591793,346137282";6664137;2128;"Oceania: Australia: Western Australia ; Australia;Australia;Western Australia;;;;; ; Australia; Australia; Northern Territory; Tanami ; Australia, Australia, Queensland ; Australia | Queensland ; Australia, Australia, New South Wales ; Australia, Australia, Northern Territory ; Oceania: Australia: Northern Territory ; Australia | Northern Territory ; Australia | Victoria ; Australia | New South Wales";"Open woodland ; burnt 2000 ; Woodland ; Open gibber with low dispersed sand mounds with little perrennial vege cover ; Open gibber with sparse depleted sand mounds and little perrennial vegetation ; Open gibber with depleted sand mounds supporting little perrennial vegetation ; Open gibber with sand mounds/sand spreads ; Atriplex vesicaria Low Open Shrubland on gibber plain. ; Gibber. ; Wet gibber/sand mounds on edge of swamp. ; on gibber sand spread ; on gibber with mounds ; sand spread ; Gibber with sparse to medium density sand islands. ; gibber sand mounds ; Gibber with sparse-medium density of sand islands. ; Open hummock grassland ; BARE GRAVELLY SOIL; UNDER AIRPORT CONE ; SAND DUNES ; MULGA (ACACIA ANEURA) WITH GRASSY FLATS< QUARTZ ON SURFACE. ; RED SANDPLAIN ; STONY GRANITE PLAINS ; MULGA WOODLAND ; SALTBUSH FLATS THAT SURROUND THE HOMESTEAD ALONG THE CREEK ; red sand dune (footslope and dune) surrounding clay flatAcac ; CREEK BED,DRY";"-";"Luca Santini";1;"LC";"Savanna - Dry ; Shrubland - Subtropical/Tropical Dry ; Shrubland - Mediterranean-type Shrubby Vegetation ; Grassland - Subtropical/Tropical Dry ; Desert - Hot ; Desert - Temperate"
"Animalia";"Chordata";"Mammalia";"Dasyuromorphia";"Dasyuridae";"Antechinus adustus";"Antechinus";"adustus";"(Thomas, 1923)";2435374;"0";91;16;"109,5";"98,5";"104";0;0;0;"terrestrial";"forest";"secondary consumer";1;0;0;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20902;17;"20,49";"158,6";"160";179;176;176;"-18,0460585056818";"145,702107329545";"98271,1523550312";499880;256;"Australia | Queensland";"Simple microphyll vine-fern thicket of windswept exposed peaks on granite.";"-";"Luca Santini";1;"LC";"Forest - Subtropical/Tropical Moist Montane"
"Animalia";"Chordata";"Mammalia";"Dasyuromorphia";"Dasyuridae";"Antechinus agilis";"Antechinus";"agilis";"Dickman, Parnaby, Crowther & King, 1998";2435369;"0";91;16;"94,5";"95";"94,75";0;0;0;"terrestrial";"forest ; shrubland";"secondary consumer";1;0;0;0;0;1;0;NA;64;0;0;4;7;6;0;0;1;32;12;0;2;2;0;0;0;1;0;0;35;0;0;0;0;0;0;0;27509;19;"24,13";"158,6";"160";25223;25125;25125;"-37,2244944079204";"146,688447589572";"194889,607305174";7011501;23248;"Australia | Victoria ; Australia | Australia | Victoria ; Australia, Victoria ; | AU | South Australia |  |  |  |  |";"Open forest ; Heathland ; Billabong or Swamp ; Closed shrubland ; Woodland ; Sparse mossland ; Rock Outcrop ; Sparse lichenland ; Closed heathland ; Isolated clump of trees ; Isolated trees ; Shrubland ; Open woodland ; Open shrubland ; Urban ; Isolated shrubs ; Lichenland ; DRY SCLEROPHYLL WOODLAND ; DRY SCLEROPHYL WOODLAND ; SCLEROPHYLL FOREST ; WET FERN GULLY ; MIXED SCLEROPHYLL FOREST GULLY ; DRY SCLEROPHYLL FOREST ; SEMI WET SCLEROPHYLL FOREST ; ALPINE ASH, NEAR CREEK ; MOUNTAIN SCLEROPHYLL ; OPEN WOODLAND/ROCKS ON DRY ROCKY HILLSIDE ; RAINFOREST EDGE ; CASUARINA/BRACKEN/BLADEY GRASS BESIDE STREAM ; TEA TREE ; WET SCLEROPHULL FOREST ; WET SCLEROPHYLL FOREST ; E NIPHOPHILA WOODLAND, STEEP ROCKY SLOPE/BASSAEIA UNDER ; DRY SCLEROPHYLL, NARROW-LEAF PEPPERMINT ; ALPINE ASH ; BANKSIA/EUCALYPT/BRACKEN SAND DUNES ; TALL EUCALYPT/BANKSIA/ACACIA FOREST ; WET SCLEROPHYLL FOREST; DENSE SEDGE/SHRUBS ON SLOPE ; EUCALYPTUS RADIATA ASSOCIATION ; MOUNTAIN SCLEROPHYLL, MOUNTAIN GUM/BLACK SALLY ; LONG GRASS/BLACKBERRIES ALONG RIVER BANK ; LONG GRASS/BLACKBERRY SCRUB ALONG RIVER BANK ; SUBALPINE WOODLAND ; SUBALPINE WOODLAND, YOUNG STAND OF SNOWGUMS ; SUBALPINE WOODLAND, YOUNG SNOWGUM/DENSE SHRUB ; OPEN EUCALYPT FOREST/HEAVY GROUND COVER ; SUBALPINE WOODLAND, SNOWGUM/DENSE SHRUB ; SUBALPINE WOODLAND, MOUNTAIN GUM ; SUBALPINE WOODLAN, MOUNTAIN GUM/ALPINE ASH ; MOUNTAIN SCLEROPHYLL, MOUNTAIN GUM ; PEPPERMINT FOREST, HEAVY SHRUB UNDERSTORY; RIVER BANK ; BIG PATCH OF SHRUB ON GRASS FLAT, SCATTERED BLACK SALLY ; SCATTERED SHRUB/RIVERINA MALLEE/MANNA/YELLOW & APPLE BOX ; SHRUB/GRASS RIVER BANK ; PEPERMINT FOREST ; DRY OPEN FOREST ON LIMESTONE ; OPEN GRASSLAND PLAIN; INSIDE HUT";"-";"Luca Santini";1;"LC";"Forest - Temperate ; Shrubland - Temperate ; Shrubland - Subtropical/Tropical High Altitude"
"Animalia";"Chordata";"Mammalia";"Dasyuromorphia";"Dasyuridae";"Antechinus bellus";"Antechinus";"bellus";"(Thomas, 1904)";2435372;"0";91;16;"130,5";"108";"119,25";0;0;0;"terrestrial";"forest";"secondary consumer";1;0;0;0;0;1;0;NA;11;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;14863;18;"13,76";"158,6";"160";693;683;682;"-12,4853862375367";"132,446058910557";"78250,9787787699";129935;792;"Australia | Northern Territory";"OPEN EUCALYPT FOREST ; EUCALYPT WOODLAND ; TROPICAL WOODLAND, MELALEUCA/PANDANUS,GREVILLEA/EUCALYPT ; TUSSOCK GRASS ON WATER COARSE, GREY CLAY SOIL ; UNBURNT WOODLAND/SORGHUM/SCATTERED SHRUBS ; WOODLAND BORDERING RAINFOREST PATCH ; WOODLAND ; BUFFALO DAMAGED GRASS AND SHRUBS ; WOODLAND/LONG GRASS/LOOS SANDY SOIL ; ROCKY AREA ; EUCALYPT WOODLAND, SANDY/GRAVELLY SOIL ; BASE OF ESCARPMENT IN OPEN FOREST/TALL DRY GRASS/SANDY ; TALL DRY GRASS/LOOSE SANDY SOIL ; OPEN FOREST/GRASS/GRAVEL ; EUCALYPT WOODLAND/SANDY SOIL ; DRY GRASS/OPEN WOODLAND ; THICK DRY GRASS/OPEN WOODLAND, LOAMY SOIL, GRAVEL SURVACE ; TALL GRASS/OPEN WOODLAND ; OPEN WOODLAND/THICK DRY GRASS, SOIL LOAMY, GRAVEL SURVACE ; PANDANUS WOODLAND/SHORT GREEN GRASS ; OPEN FOREST/THICK DRY GRASS ; GRASSY AREA ON CREEK ; BROKEN SANDSTONE ROCKS ; PANDANUS/MIXED SCRUB/TALL DRY GRASS ; ROCKY RAINFOREST GULLY ; NARROW ROCKY RAINFOREST GULLY, WATER AT FAR END ; WOODLAND/PANDANUS ; PANDANUS/WOODLAND ; EUCALYPT WOODLAND ON GRAVELLY RISE ; EUCALYPT WOODLAND/LONG GRASS SOME SHRUBS ; OPEN FOREST ; EUCALYPT WOODLAND EDGE ; TREES/LONG GRASS AT SWAMP EDGE ; DENSE EUCALYPT REGROWTH, 4-6 FT HIGH, VERY LITTLE GRASS ; SHRUBBY EUCALYPT FOREST/DRY GRASS ; DENSE EUCALYPT REGROWTH";"-";"Luca Santini";1;"VU";"Forest - Subtropical/Tropical Dry ; Savanna - Dry"
"Animalia";"Chordata";"Mammalia";"Dasyuromorphia";"Dasyuridae";"Antechinus godmani";"Antechinus";"godmani";"(Thomas, 1923)";2435376;"0";91;16;"132";"116,5";"124,25";0;0;0;"terrestrial";"forest";"secondary consumer";1;0;0;0;0;0;0;NA;6;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;12318;19;"10,81";"158,6";"160";186;117;117;"-17,7357783504274";"145,598657008547";"33193,897139234";14789;168;"Australia, Australia, Queensland";NA;"-";"Luca Santini";1;"LC";"Forest - Subtropical/Tropical Moist Montane"
"Animalia";"Chordata";"Mammalia";"Dasyuromorphia";"Dasyuridae";"Antechinus stuartii";"Antechinus";"stuartii";"MacLeay, 1841";2435370;"0";91;16;"111";"94,5";"102,75";0;0;0;"terrestrial";"forest";"secondary consumer";1;0;0;0;0;1;0;NA;267;1;14;13;13;15;0;14;0;71;4;3;1;5;0;0;0;6;1;0;144;0;1;0;0;0;0;1;60446;19;"53,02";"158,6";"160";26426;26108;26108;"-32,2714929828866";"151,49863691424";"231168,379887285";10611097;14636;"Australia, Australia, Jervis Bay Territory ; Australia | Australia | New South Wales ; Australia, Australia, New South Wales ; |  | Australia | New South Wales ; Australia, Australia, Queensland ; |  | Australia | Queensland ; | Australia | New South Wales |  |  |  |  | ; Australia | New South Wales ; Oceania, Australia, New South Wales, Australian: Clouds Creek, Melaleuca Swamp, 3008/15240 ; Australia, Australia, Victoria ; Australia, Australia, Australian Capital Territory ; Australia | Australian Capital Territory ; Australia;Australia;New South Wales;Mittagong;;;; ; Australia;Australia;New South Wales;Picton Lakes;;;; ; Australia;Australia;New South Wales;Ecclestone;;;; ; Oceania: Australia: New South Wales ; Oceania: Australia: Queensland ; Australia; Australia; New South Wales; Bellingen ; Australia; Australia; New South Wales; Kempsey ; Oceania: Australia ; Australia; Australia; Victoria ; | AU | Queensland |  |  |  |  | ; | AU | South Australia | Naracoorte Lucindale |  |  |  | ; | AU | New South Wales |  |  |  |  |";"Open forest ; Shrubland ; Billabong or Swamp ; Heathland ; Woodland ; Closed forest ; Open heath ; Sparse grassland ; Open woodland ; Closed shrubland ; Closed heathland ; Urban ; Isolated clump of trees ; Open shrubland ; Sedgeland ; Isolated clump of shrubs ; Open mallee woodland ; Open mallee shrubland ; Stream or River ; Closed rushland ; Sparse sedgeland ; Mallee shrubland ; Open tussock grassland ; DRY SCHLEROPHYLL ; Grazing Land ; PICNIC GROUNDS ; Sparse shrubland ; Sod grassland ; Closed chenopod shrubland ; HEATHY SCLEROPHYLL FOREST ; COUNTRY TOWN BUILDINGS ; Mallee woodland ; Sparse heath ; Isolated trees ; RAINFOREST ; TEA TREE/BRACKEN/GRASSES ; EUCALYPT/BRACKEN NEAR RIVER ; TALL EUCALYPTS/5FT TALL THICK SHRUB ; LOGGED RAINFOREST ; RAINFOREST GULLY ; LIGHTLY BURNT HEATH ; ORCHARD ; BLACK BEAN/LANTANA ALONG CREEK BANK ; SANDY POINT, EUCALYPTUS VIMINALIS WOODLAND. ; SANDY POINT, DENSE COASTAL TEA TREES. ; SANDY POINT, COASTAL ACACIA TEA TREE ASSOCIATION. ; SANDY POINT, ACACIA TREE ASSOCIATION. ; SANDY POINT, EUCALYPTUS VIMINALIS,BANKSIA INTEGRIFOLIA ASSOCIATION. ; MELALEUCA SWAMP ; HILL";"-";"Luca Santini";1;"LC";"Forest - Temperate ; Forest - Subtropical/Tropical Dry ; Forest - Subtropical/Tropical Moist Lowland"
"Animalia";"Chordata";"Mammalia";"Dasyuromorphia";"Dasyuridae";"Antechinus subtropicus";"Antechinus";"subtropicus";"Van Dyck & Crowther, 2000";2435373;"0";91;16;"115,5";"96,5";"106";0;0;0;"terrestrial";"forest ; shrubland";"secondary consumer";1;0;0;0;0;1;0;NA;4;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;11122;17;"10,9";"158,6";"160";910;797;797;"-27,770520281054";"152,775182346299";"76016,5060276728";810281;816;"Australia | Queensland";NA;"-";"Luca Santini";1;"LC";"Forest - Subtropical/Tropical Moist Lowland ; Shrubland - Subtropical/Tropical Moist"
"Animalia";"Chordata";"Mammalia";"Dasyuromorphia";"Dasyuridae";"Antechinus swainsonii";"Antechinus";"swainsonii";"(Waterhouse, 1840)";2435377;"0";91;16;"138,5";"112,5";"125,5";0;0;0;"terrestrial";"forest ; shrubland";"secondary consumer";1;0;0;0;0;1;0;NA;32;0;0;0;0;1;0;1;1;10;0;0;0;0;0;0;0;4;0;0;19;0;0;0;0;0;0;0;30882;19;"27,09";"158,6";"160";724;536;536;"-39,1039352387412";"146,939378157338";"365339,518707092";823149;932;"Australia | Victoria ; Australia, Australia, New South Wales ; Australia | Tasmania ; Australia, Australia, Victoria ; AUSTRALIA, Tasmania ; Australia; Australia; New South Wales; Bellingen ; | AU | South Australia | Naracoorte Lucindale |  |  |  | ; | AU | New South Wales |  |  |  |  | ; Australia; Australia; New South Wales; Tumbarumba";"buttongrass ; found 100m from forest in button grass ; wet sclerophyll ; mixed sclerophyll ; rainforest ; tall dense wet forest with fern understorey ; sclerophyll pastoral ; wet sclerophyll forest ; in lake, swamp marsh ; in hut rainforest ; soggy country ; rainforest by road ; tussock grass ; button grass ; myrtle ; myrtle rainforest ; woodland ; myrtle button grass ; tea tree scrub spagnum moss ; field";"-";"Luca Santini";1;"LC";"Forest - Temperate ; Forest - Subtropical/Tropical Moist Lowland ; Shrubland - Temperate ; Shrubland - Subtropical/Tropical High Altitude"
"Animalia";"Chordata";"Mammalia";"Dasyuromorphia";"Dasyuridae";"Dasycercus cristicauda";"Dasycercus";"cristicauda";"(Krefft, 1867)";2435422;"0";91;2;"180";"145";"162,5";0;0;0;"terrestrial";"desert ; shrubland";"secondary consumer";1;0;0;0;0;1;0;NA;34;0;0;0;2;3;0;0;0;14;0;0;1;3;0;0;0;2;0;0;19;0;0;0;0;0;0;0;40414;21;"32,07";"158,6";"160";633;573;573;"-27,4608621780105";"136,122336621291";"344709,080133989";1762511;1428;"Australia | Australia | Queensland ; Australia;Australia;Western Australia;;;;; ; Australia, Australia, Northern Territory ; Oceania: Australia: Western Australia ; Australia | South Australia ; Australia | Northern Territory ; Oceania: Australia ; Oceania; Australia; Northern Territory; Alice Springs";"Canegrass sand dune ; Nitrebush (Nitraria billardierei) open shrubland over Gypsum Fanflower (Scaevola collaris) Poached-egg Daisy (Polycalymma stuartii) and White Scurf-pea (Psoralea pallida) on white cobbler dunes near Lake Kopperekoppinna. ; Sandhill canegrass hummock grassland on NS parallel dunes. ; Open Shrubland of Nitrebush (Nitraria billardierei) and Oldman Saltbush (Atriplex nummularia) on mounds. ; Canegrass on bare dune. ; Canegrass on low dune. ; Sparse canegrass on low sanddunes. ; Canegrass and Acacia on tall dune. ; Canegrass hummocks on tall dune. ; Canegrass hummock grassland on sand plain. ; Pale dune crest with canegrass and Acacia ligulata. ; Pale dunes with canegrass and scattered Acacia ligulata. ; Canegrass flats and dunes. ; Canegrass on dunes above gibber swales. ; Canegrass and sparse acacia on dunes. ; Low dune with Canegrass. Sub-adult Ampurta; female 58g. ; Canegrass on dune. ; Sandy mounds with canegrass senecio and Zygaphyllum. ; Sand dune with mixed canegrass and chenopods. ; Canegrass. ; Acacia shrubland + canegrass depressions. ; Dune with canegrass. ; Sand dune with canegrass and some senecio. ; Sandy mounds with canegrass and senecio. ; Sand dune with canegrass. ; Low dune with canegrass buck bush + senecio. ; Washout near edge of lake. Chenopod shrubland. ; Sand mounds. Chenopod shrubland. ; Acacia shrubland with clay depressions + sand mounds between dunes. ; Nitrebush + chenopod shrubland with grasses + Senecio sp. ; Canegrass and sand mounds. ; Sand mounds with chenopod shrubland senecio sp. ; Chenopod shrubland with senecio sp. ; Sand mound with nitrebush shrubland senecio sp and mixed annuals (sparse). ; Sand dune with nitrebush. ; Sand mounds with nitrebush. ; Sand dune with Acacia and canegrass. ; Swale with mounds and nitrebush. ; Pale dune with fairly scruby canegrass and few shrubs. ; Acacia ligulata with canegrass. Sand dune. ; Sandy swale with chenopod shrubland. ; Pale dune with Canegrass and Acacia ligulata. ; Pale dune with Canegrass in Kallacoopah floodplain. ; Zygochloa paradoxa dune. ; Zygochloa paradoxa. ; Zygochloa paradoxa dune and Acacia ligulata on orange dune. ; Open Zygochloa paradoxa dune and Acacia ligulata. ; Zygochloa dune side flank. ; Acacia ligulata Very Open Shrubland over Zygochloa paradoxa orange dune. ; Low ? sand with Zygochloa paradoxa and Nitre bush. ; Dense Canegrass flat between low Canegrass dunes. ; Zygochloa paradoxa dune (large consolidated) and Dodonaea. ; Zygochloa paradoxa dunes with emergent Acacia oswaldii. ; Sandy hummock floodout. Zygochloa paradoxa Sclerostegia cork head emerging Acacia salicina. ; Dodonaea viscosa Open Tall Shrubland over Zygochloa paradoxa. ; Zygochloa sandy foot slopes. ; Zygochloa paradoxa Hammock grassland. ; Longitudinal dune Zygochloa at 25.6 cover. ; Dunecrest with sandhill canegrass ; Canegrass dune ; Zygochloa/Triodia ; Atriplex Mairiana Frankenia swale ; canegrass on dune cooabah in swale ; Nitre bush sandplain ; dune crest zygochloa paradoxa open hummock grassland ; Very sparse canegrass dune ; Zygochloa dune ; canegrass dune ; Dune slope with Zygochloa paradoxa ; canegrass/nitrebush near saltlake ; canegrass dune on edge of saltlake ; Sparse Zygochloa dune ; Gidgee woodland in swale ; sparse canegrass dune ; Cane grass dune ; Cane grass and Dodenaea dune ; Cane grass ; cane grass dune ; White dunes <5% cover of canegrass (Zygochlea) and Nitraria 60% cover dead annuals. 5% cover cattle tracks numerous Ampurta warrens droppings collected. ; longitudinal dune extending into Goyder Lagoon floodout flats ; canegrass on low dune ; interdune swale-large mounds (Nitraria residues?) ; Nitre bush swale ; parallel dune field ; Canegrass dune. ; Dune - mix of canegrass Triodia Grevillea stenobotyra Acacia ligulata ; Longitudinal dune - Zygochlea 10% cover (swale - Acacia georgina over chenopods). ; Dune. ; Triodia rolling sand plain. ; dune crest ; dune crest and slope ; Dune ; Dune crest ; burrows present also ; LARGE BARE DUNE WITH LOW 2-5% COVER OF Zygochloa AND Salsola ; Hand caught crossing the track at night. ; Sparse shrubland";"-";"Luca Santini";1;"NT";"Shrubland - Subtropical/Tropical Dry ; Grassland - Subtropical/Tropical Dry ; Desert - Hot"
"Animalia";"Chordata";"Mammalia";"Dasyuromorphia";"Dasyuridae";"Micromurexia habbema";"Micromurexia";"habbema";"(Tate & Archbold, 1941)";2435439;"Resampled";NA;NA;"117";"113,5";"115,25";0;0;0;"terrestrial";"forest ; grassland";"secondary consumer";NA;0;0;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6459;15;"7,18";"158,6";"160";26;1;NA;NA;NA;NA;NA;NA;NA;NA;"-";"Luca Santini";NA;"Not Evaluated";NA
"Animalia";"Chordata";"Mammalia";"Dasyuromorphia";"Dasyuridae";"Murexia longicaudata";"Murexia";"longicaudata";"(Schlegel, 1866)";2435424;"0";91;1;"203,5";"167";"185,25";0;0;0;"terrestrial";"forest";"secondary consumer";1;0;0;0;0;1;0;NA;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;11156;19;"9,79";"158,6";"160";122;6;6;"-5,64428566666667";"140,674064833333";"469987,127185212";107288;16;"Australia, Papua New Guinea, Southern Highlands Province ; Pacific Ocean, Papua New Guinea, Madang Province ; -";NA;"-";"Luca Santini";1;"LC";"Forest - Subtropical/Tropical Moist Lowland ; Forest - Subtropical/Tropical Moist Montane"
"Animalia";"Chordata";"Mammalia";"Dasyuromorphia";"Dasyuridae";"Myoictis melas";"Myoictis";"melas";"(Müller, 1840)";2435443;"Resampled";NA;NA;"214,5";"193,5";"204";0;0;0;"terrestrial";"artificial ; forest";"secondary consumer";NA;0;0;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10420;20;"8,68";"158,6";"160";77;8;8;"-3,570643";"137,021853875";"344821,641579268";275071;28;"| Indonesia | Papua |  |  |  |  | ; Oceania: Papua New Guinea: Morobe Province ; New Guinea;Indonesia;Irian Jaya;Weyland Mts.;;;;";NA;"-";"Luca Santini";1;"LC";"Artificial/Terrestrial - Rural Gardens ; Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest ; Forest - Subtropical/Tropical Moist Lowland ; Forest - Subtropical/Tropical Moist Montane"
